10.6,0.0011188,5.4822,2.5679,0.085482
10.7,0.0011283,5.4305,2.5438,0.085482
10.8,0.0011368,5.3793,2.5199,0.085483
10.9,0.001148,5.3286,2.4962,0.085482
11,0.0011604,5.2784,2.4728,0.085482
11.1,0.0011693,5.2288,2.4496,0.085482
11.2,0.0011791,5.1796,2.4266,0.085482
11.3,0.0011923,5.1309,2.4039,0.085481
11.4,0.0012018,5.0827,2.3814,0.085482
11.5,0.0012119,5.0349,2.3591,0.085482
11.6,0.0012255,4.9877,2.3371,0.085481
11.7,0.001234,4.9409,2.3152,0.085482
11.8,0.0012468,4.8945,2.2936,0.085481
11.9,0.0012581,4.8487,2.2722,0.085481
12,0.0012684,4.8033,2.251,0.085482
12.1,0.0012821,4.7583,2.2301,0.085481
12.2,0.0012911,4.7138,2.2093,0.085482
12.3,0.0013059,4.6697,2.1887,0.085481
12.4,0.0013146,4.6261,2.1684,0.085482
12.5,0.0013298,4.5829,2.1482,0.085481
12.6,0.0013388,4.5401,2.1282,0.085482
12.7,0.001354,4.4978,2.1085,0.085481
12.8,0.0013637,4.4559,2.0889,0.085481
12.9,0.001378,4.4144,2.0696,0.085481
13,0.0013897,4.3733,2.0504,0.085481
13.1,0.0014017,4.3326,2.0314,0.085481
13.2,0.0014168,4.2923,2.0126,0.08548
13.3,0.0014264,4.2525,1.994,0.085481
13.4,0.0014421,4.213,1.9756,0.08548
13.5,0.0014545,4.1739,1.9573,0.085481
13.6,0.0014657,4.1352,1.9393,0.085481
13.7,0.0014822,4.0969,1.9214,0.08548
13.8,0.0014942,4.059,1.9037,0.08548
13.9,0.001506,4.0214,1.8862,0.085481
14,0.0015225,3.9842,1.8688,0.08548
14.1,0.0015361,3.9474,1.8516,0.08548
14.2,0.0015474,3.911,1.8346,0.085481
14.3,0.0015627,3.8749,1.8178,0.08548
14.4,0.0015791,3.8392,1.8011,0.085479
14.5,0.0015919,3.8038,1.7846,0.08548
14.6,0.0016041,3.7688,1.7683,0.085481
14.7,0.0016197,3.7341,1.7521,0.08548
14.8,0.0016366,3.6998,1.7361,0.085479
14.9,0.0016515,3.6658,1.7202,0.085479
15,0.0016643,3.6322,1.7045,0.08548
15.1,0.0016778,3.5989,1.689,0.08548
15.2,0.0016937,3.5659,1.6736,0.08548
15.3,0.0017109,3.5333,1.6584,0.085479
15.4,0.0017276,3.5009,1.6433,0.085479
15.5,0.0017429,3.4689,1.6283,0.085479
15.6,0.0017572,3.4373,1.6136,0.085479
15.7,0.0017715,3.4059,1.5989,0.08548
15.8,0.0017866,3.3748,1.5844,0.08548
15.9,0.0018026,3.3441,1.5701,0.08548
16,0.0018195,3.3136,1.5559,0.08548
16.1,0.0018369,3.2835,1.5418,0.085479
16.2,0.0018543,3.2537,1.5279,0.085479
16.3,0.0018716,3.2241,1.5141,0.085478
16.4,0.0018889,3.1949,1.5004,0.085478
16.5,0.0019061,3.1659,1.4869,0.085478
16.6,0.0019233,3.1372,1.4736,0.085478
16.7,0.0019405,3.1089,1.4603,0.085478
16.8,0.0019578,3.0808,1.4472,0.085478
16.9,0.0019753,3.0529,1.4342,0.085478
17,0.0019929,3.0254,1.4214,0.085477
17.1,0.0020107,2.9981,1.4086,0.085477
17.2,0.0020286,2.9711,1.396,0.085477
17.3,0.0020465,2.9444,1.3836,0.085477
17.4,0.0020644,2.9179,1.3712,0.085477
17.5,0.0020823,2.8917,1.359,0.085477
17.6,0.0021001,2.8658,1.3469,0.085478
17.7,0.0021178,2.8401,1.3349,0.085478
17.8,0.0021355,2.8147,1.323,0.085478
17.9,0.0021533,2.7895,1.3113,0.085478
18,0.002172,2.7646,1.2996,0.085479
18.1,0.0021917,2.7399,1.2881,0.085478
18.2,0.0022124,2.7155,1.2767,0.085478
18.3,0.0022337,2.6913,1.2654,0.085477
18.4,0.002255,2.6673,1.2543,0.085476
18.5,0.0022748,2.6436,1.2432,0.085476
18.6,0.0022932,2.6201,1.2322,0.085477
18.7,0.0023111,2.5969,1.2214,0.085477
18.8,0.00233,2.5739,1.2107,0.085478
18.9,0.0023518,2.5511,1.2,0.085477
19,0.0023751,2.5286,1.1895,0.085476
19.1,0.0023977,2.5062,1.1791,0.085475
19.2,0.0024171,2.4841,1.1688,0.085476
19.3,0.0024352,2.4622,1.1585,0.085477
19.4,0.0024555,2.4406,1.1484,0.085477
19.5,0.0024799,2.4191,1.1384,0.085476
19.6,0.0025044,2.3979,1.1285,0.085475
19.7,0.0025244,2.3768,1.1187,0.085476
19.8,0.0025426,2.356,1.109,0.085477
19.9,0.0025654,2.3354,1.0994,0.085477
20,0.0025917,2.315,1.0898,0.085475
20.1,0.0026144,2.2948,1.0804,0.085475
20.2,0.0026328,2.2748,1.0711,0.085476
20.3,0.0026554,2.255,1.0618,0.085476
20.4,0.0026829,2.2354,1.0527,0.085474
20.5,0.0027056,2.216,1.0436,0.085474
20.6,0.0027241,2.1967,1.0346,0.085476
20.7,0.0027498,2.1777,1.0258,0.085475
20.8,0.0027777,2.1589,1.017,0.085474
20.9,0.0027975,2.1402,1.0083,0.085475
21,0.0028195,2.1218,0.99965,0.085476
21.1,0.0028492,2.1035,0.99112,0.085474
21.2,0.0028718,2.0854,0.98267,0.085474
21.3,0.0028921,2.0674,0.97431,0.085476
21.4,0.0029223,2.0497,0.96602,0.085474
21.5,0.0029467,2.0321,0.95783,0.085474
21.6,0.0029668,2.0147,0.94971,0.085476
21.7,0.0029978,1.9975,0.94167,0.085473
21.8,0.0030223,1.9805,0.93372,0.085473
21.9,0.0030435,1.9636,0.92584,0.085475
22,0.0030759,1.9469,0.91804,0.085472
22.1,0.0030983,1.9303,0.91032,0.085474
22.2,0.0031228,1.914,0.90267,0.085475
22.3,0.0031553,1.8977,0.89511,0.085472
22.4,0.0031751,1.8817,0.88761,0.085475
22.5,0.0032056,1.8658,0.88019,0.085473
22.6,0.0032337,1.85,0.87285,0.085472
22.7,0.0032556,1.8345,0.86558,0.085475
22.8,0.0032904,1.819,0.85838,0.085471
22.9,0.0033114,1.8038,0.85125,0.085474
23,0.0033425,1.7886,0.84419,0.085472
23.1,0.0033711,1.7737,0.8372,0.085472
23.2,0.003395,1.7588,0.83029,0.085474
23.3,0.0034302,1.7442,0.82344,0.08547
23.4,0.0034507,1.7296,0.81666,0.085474
23.5,0.003487,1.7153,0.80994,0.08547
23.6,0.0035103,1.701,0.8033,0.085473
23.7,0.0035425,1.6869,0.79672,0.085471
23.8,0.0035713,1.673,0.7902,0.085472
23.9,0.0035989,1.6591,0.78375,0.085472
24,0.0036327,1.6454,0.77736,0.08547
24.1,0.0036568,1.6319,0.77104,0.085473
24.2,0.003694,1.6185,0.76478,0.085469
24.3,0.0037163,1.6052,0.75858,0.085473
24.4,0.0037554,1.5921,0.75245,0.085469
24.5,0.0037772,1.579,0.74637,0.085473
24.6,0.0038172,1.5661,0.74036,0.085468
24.7,0.0038391,1.5534,0.7344,0.085473
24.8,0.0038796,1.5408,0.72851,0.085468
24.9,0.0039019,1.5282,0.72267,0.085473
25,0.0039429,1.5159,0.71689,0.085468
25.1,0.0039655,1.5036,0.71117,0.085473
25.2,0.0040071,1.4915,0.7055,0.085467
25.3,0.0040298,1.4794,0.69989,0.085473
25.4,0.004072,1.4675,0.69434,0.085467
25.5,0.0040951,1.4558,0.68884,0.085472
25.6,0.0041374,1.4441,0.6834,0.085467
25.7,0.0041617,1.4326,0.67801,0.085472
25.8,0.004203,1.4211,0.67267,0.085467
25.9,0.00423,1.4098,0.66739,0.085471
26,0.0042685,1.3986,0.66216,0.085468
26.1,0.0043,1.3875,0.65698,0.085469
26.2,0.0043339,1.3765,0.65186,0.085469
26.3,0.0043715,1.3656,0.64678,0.085467
26.4,0.0043998,1.3549,0.64176,0.085471
26.5,0.0044435,1.3442,0.63678,0.085465
26.6,0.0044681,1.3337,0.63186,0.085472
26.7,0.0045134,1.3232,0.62698,0.085465
26.8,0.0045406,1.3129,0.62215,0.08547
26.9,0.0045811,1.3026,0.61737,0.085467
27,0.0046165,1.2925,0.61264,0.085467
27.1,0.004648,1.2824,0.60795,0.08547
27.2,0.004693,1.2725,0.60331,0.085464
27.3,0.0047186,1.2627,0.59872,0.085471
27.4,0.0047648,1.2529,0.59417,0.085464
27.5,0.0047961,1.2433,0.58967,0.085468
27.6,0.0048329,1.2337,0.58521,0.085468
27.7,0.0048766,1.2243,0.58079,0.085464
27.8,0.0049034,1.2149,0.57643,0.085471
27.9,0.0049515,1.2056,0.5721,0.085463
28,0.0049835,1.1964,0.56782,0.085467
28.1,0.0050205,1.1874,0.56357,0.085468
28.2,0.0050668,1.1784,0.55937,0.085462
28.3,0.005094,1.1695,0.55522,0.08547
28.4,0.0051412,1.1606,0.5511,0.085464
28.5,0.0051788,1.1519,0.54703,0.085464
28.6,0.0052108,1.1433,0.54299,0.08547
28.7,0.0052616,1.1347,0.539,0.085461
28.8,0.0052925,1.1262,0.53504,0.085467
28.9,0.0053327,1.1178,0.53113,0.085467
29,0.0053809,1.1095,0.52725,0.08546
29.1,0.0054095,1.1013,0.52341,0.085469
29.2,0.0054561,1.0932,0.51961,0.085464
29.3,0.0055001,1.0851,0.51585,0.085461
29.4,0.0055298,1.0771,0.51213,0.08547
29.5,0.0055804,1.0692,0.50844,0.085461
29.6,0.0056212,1.0614,0.50479,0.085462
29.7,0.0056529,1.0536,0.50117,0.08547
29.8,0.0057056,1.046,0.49759,0.08546
29.9,0.0057447,1.0384,0.49405,0.085462
30,0.005778,1.0309,0.49054,0.08547
30.1,0.0058317,1.0234,0.48707,0.085459
30.2,0.0058709,1.0161,0.48363,0.085462
30.3,0.0059047,1.0088,0.48022,0.08547
30.4,0.005959,1.0015,0.47685,0.085458
30.5,0.0059997,0.99438,0.47351,0.08546
30.6,0.0060331,0.98731,0.47021,0.08547
30.7,0.0060872,0.98029,0.46694,0.085459
30.8,0.006131,0.97335,0.4637,0.085458
30.9,0.0061635,0.96648,0.46049,0.08547
31,0.0062161,0.95968,0.45731,0.08546
31.1,0.0062647,0.95294,0.45417,0.085455
31.2,0.0062968,0.94627,0.45106,0.085469
31.3,0.0063455,0.93967,0.44798,0.085464
31.4,0.0063993,0.93313,0.44492,0.085452
31.5,0.0064335,0.92666,0.4419,0.085465
31.6,0.0064758,0.92025,0.43891,0.085468
31.7,0.006533,0.9139,0.43595,0.085452
31.8,0.0065736,0.90762,0.43302,0.085459
31.9,0.0066094,0.9014,0.43012,0.085472
32,0.0066653,0.89524,0.42724,0.085457
32.1,0.0067157,0.88914,0.42439,0.085451
32.2,0.0067494,0.88311,0.42158,0.085469
32.3,0.006797,0.87713,0.41879,0.085466
32.4,0.0068549,0.87121,0.41603,0.085448
32.5,0.0068951,0.86536,0.41329,0.085459
32.6,0.0069323,0.85956,0.41059,0.085474
32.7,0.0069893,0.85381,0.4079,0.085456
32.8,0.0070425,0.84813,0.40525,0.085446
32.9,0.0070778,0.8425,0.40262,0.085467
33,0.0071226,0.83693,0.40002,0.085472
33.1,0.0071826,0.8314,0.39744,0.085447
33.2,0.0072295,0.82594,0.39489,0.085449
33.3,0.0072652,0.82054,0.39237,0.085475
33.4,0.0073168,0.81518,0.38987,0.085466
33.5,0.0073765,0.80987,0.38739,0.08544
33.6,0.0074194,0.80462,0.38494,0.085453
33.7,0.0074568,0.79943,0.38252,0.08548
33.8,0.0075125,0.79428,0.38012,0.085462
33.9,0.0075716,0.78918,0.37774,0.085434
34,0.0076128,0.78414,0.37538,0.085456
34.1,0.0076518,0.77915,0.37305,0.085486
34.2,0.0077094,0.7742,0.37074,0.085459
34.3,0.0077686,0.7693,0.36846,0.085426
34.4,0.0078101,0.76445,0.36619,0.085456
34.5,0.0078495,0.75966,0.36396,0.085494
34.6,0.0079072,0.7549,0.36174,0.085462
34.7,0.0079676,0.75019,0.35954,0.085417
34.8,0.008011,0.74554,0.35736,0.085449
34.9,0.0080499,0.74093,0.35521,0.085504
35,0.0081057,0.73636,0.35308,0.085474
35.1,0.0081679,0.73183,0.35097,0.085406
35.2,0.0082154,0.72736,0.34888,0.085429
35.3,0.0082537,0.72293,0.34681,0.085514
35.4,0.008305,0.71854,0.34476,0.085508
35.5,0.0083686,0.71419,0.34273,0.085402
35.6,0.0084226,0.70989,0.34073,0.085381
35.7,0.0084616,0.70563,0.33874,0.085508
35.8,0.0085064,0.70142,0.33677,0.085574
35.9,0.0085686,0.69724,0.33482,0.085437
36,0.0086283,0.6931,0.33289,0.085326
36.1,0.0086734,0.68901,0.33098,0.085443
36.2,0.0087189,0.68496,0.32909,0.085552
36.3,0.0087747,0.68095,0.32722,0.085459
36.4,0.00883,0.67698,0.32536,0.085369
36.5,0.00888,0.67304,0.32353,0.08545
36.6,0.0089294,0.66915,0.32171,0.085549
36.7,0.0089831,0.66529,0.31991,0.085482
36.8,0.0090377,0.66148,0.31813,0.08535
36.9,0.00909,0.6577,0.31636,0.085382
37,0.0091408,0.65396,0.31462,0.085533
37.1,0.0091933,0.65025,0.31289,0.085537
37.2,0.009247,0.64658,0.31117,0.085396
37.3,0.0093001,0.64295,0.30948,0.085376
37.4,0.0093524,0.63935,0.3078,0.0855
37.5,0.0094052,0.63579,0.30614,0.085534
37.6,0.0094586,0.63227,0.30449,0.085411
37.7,0.0095117,0.62878,0.30286,0.085349
37.8,0.0095649,0.62532,0.30125,0.08547
37.9,0.0096179,0.6219,0.29965,0.085567
38,0.0096715,0.61851,0.29807,0.085464
38.1,0.0097248,0.61516,0.29651,0.085345
38.2,0.0097784,0.61184,0.29495,0.085423
38.3,0.0098317,0.60855,0.29342,0.085542
38.4,0.0098854,0.60529,0.2919,0.085485
38.5,0.0099389,0.60207,0.2904,0.085366
38.6,0.0099927,0.59888,0.28891,0.0854
38.7,0.010046,0.59572,0.28743,0.08553
38.8,0.0101,0.59259,0.28597,0.085527
38.9,0.010154,0.58949,0.28452,0.085386
39,0.010208,0.58643,0.28309,0.085353
39.1,0.010262,0.58339,0.28167,0.085491
39.2,0.010316,0.58038,0.28027,0.08555
39.3,0.01037,0.57741,0.27888,0.085424
39.4,0.010423,0.57446,0.27751,0.08535
39.5,0.010478,0.57154,0.27614,0.085462
39.6,0.010531,0.56865,0.27479,0.085551
39.7,0.010586,0.56579,0.27346,0.085455
39.8,0.01064,0.56296,0.27214,0.085344
39.9,0.010694,0.56015,0.27083,0.085418
40,0.010748,0.55738,0.26953,0.085545
40.1,0.010802,0.55463,0.26825,0.085498
40.2,0.010856,0.55191,0.26698,0.085365
40.3,0.01091,0.54921,0.26572,0.085385
40.4,0.010964,0.54654,0.26447,0.085518
40.5,0.011019,0.5439,0.26324,0.085523
40.6,0.011073,0.54129,0.26202,0.085389
40.7,0.011127,0.5387,0.26081,0.085357
40.8,0.011181,0.53613,0.25961,0.08549
40.9,0.011235,0.53359,0.25843,0.085551
41,0.011289,0.53108,0.25725,0.085425
41.1,0.011343,0.52859,0.25609,0.08534
41.2,0.011397,0.52613,0.25494,0.085449
41.3,0.011451,0.52369,0.2538,0.08555
41.4,0.011505,0.52127,0.25267,0.08546
41.5,0.011559,0.51888,0.25156,0.085348
41.6,0.011613,0.51651,0.25045,0.085415
41.7,0.011667,0.51416,0.24936,0.085539
41.8,0.011721,0.51184,0.24827,0.085497
41.9,0.011775,0.50954,0.2472,0.085364
42,0.011829,0.50727,0.24614,0.085376
42.1,0.011883,0.50501,0.24508,0.085513
42.2,0.011936,0.50278,0.24404,0.085529
42.3,0.01199,0.50057,0.24301,0.085394
42.4,0.012044,0.49839,0.24199,0.085351
42.5,0.012097,0.49622,0.24098,0.085481
42.6,0.012151,0.49408,0.23998,0.085546
42.7,0.012205,0.49195,0.23899,0.085426
42.8,0.012258,0.48985,0.238,0.085339
42.9,0.012311,0.48777,0.23703,0.085444
43,0.012365,0.48571,0.23607,0.085549
43.1,0.012418,0.48367,0.23512,0.085465
43.2,0.012471,0.48165,0.23417,0.085346
43.3,0.012524,0.47965,0.23324,0.085406
43.4,0.012577,0.47767,0.23232,0.085533
43.5,0.01263,0.47571,0.2314,0.085499
43.6,0.012683,0.47377,0.23049,0.085366
43.7,0.012736,0.47184,0.2296,0.085373
43.8,0.012789,0.46994,0.22871,0.085508
43.9,0.012841,0.46806,0.22783,0.085531
44,0.012894,0.46619,0.22696,0.085395
44.1,0.012946,0.46434,0.22609,0.085345
44.2,0.012999,0.46251,0.22524,0.085474
44.3,0.013051,0.4607,0.22439,0.085547
44.4,0.013103,0.45891,0.22356,0.085431
44.5,0.013155,0.45713,0.22273,0.085338
44.6,0.013207,0.45538,0.22191,0.085437
44.7,0.013259,0.45364,0.22109,0.085545
44.8,0.013311,0.45191,0.22029,0.085467
44.9,0.013363,0.45021,0.21949,0.085346
45,0.013414,0.44852,0.2187,0.085399
45.1,0.013466,0.44684,0.21792,0.085529
45.2,0.013517,0.44519,0.21715,0.085503
45.3,0.013568,0.44355,0.21638,0.085368
45.4,0.013619,0.44192,0.21563,0.085366
45.5,0.01367,0.44032,0.21487,0.085502
45.6,0.013721,0.43872,0.21413,0.085532
45.7,0.013772,0.43715,0.2134,0.085398
45.8,0.013823,0.43559,0.21267,0.085342
45.9,0.013873,0.43404,0.21195,0.085468
46,0.013923,0.43251,0.21123,0.085546
46.1,0.013974,0.431,0.21052,0.085434
46.2,0.014024,0.4295,0.20982,0.085337
46.3,0.014074,0.42801,0.20913,0.08543
46.4,0.014124,0.42654,0.20844,0.085542
46.5,0.014173,0.42509,0.20776,0.085471
46.6,0.014223,0.42365,0.20709,0.085347
46.7,0.014272,0.42222,0.20642,0.085393
46.8,0.014321,0.42081,0.20576,0.085524
46.9,0.014371,0.41941,0.20511,0.085506
47,0.014419,0.41802,0.20446,0.08537
47.1,0.014468,0.41665,0.20382,0.08536
47.2,0.014517,0.41529,0.20319,0.085496
47.3,0.014565,0.41395,0.20256,0.085534
47.4,0.014614,0.41262,0.20194,0.085402
47.5,0.014662,0.4113,0.20132,0.085339
47.6,0.01471,0.41,0.20071,0.085461
47.7,0.014758,0.4087,0.20011,0.085545
47.8,0.014806,0.40742,0.19951,0.085438
47.9,0.014853,0.40616,0.19892,0.085336
48,0.014901,0.4049,0.19834,0.085424
48.1,0.014948,0.40366,0.19776,0.085539
48.2,0.014995,0.40243,0.19718,0.085475
48.3,0.015042,0.40121,0.19661,0.085349
48.4,0.015088,0.40001,0.19605,0.085387
48.5,0.015135,0.39882,0.19549,0.08552
48.6,0.015181,0.39763,0.19494,0.085509
48.7,0.015228,0.39646,0.1944,0.085373
48.8,0.015274,0.39531,0.19385,0.085355
48.9,0.015319,0.39416,0.19332,0.08549
49,0.015365,0.39302,0.19279,0.085535
49.1,0.015411,0.3919,0.19226,0.085405
49.2,0.015456,0.39079,0.19174,0.085336
49.3,0.015501,0.38968,0.19123,0.085455
49.4,0.015546,0.38859,0.19072,0.085544
49.5,0.015591,0.38751,0.19021,0.085442
49.6,0.015635,0.38644,0.18971,0.085336
49.7,0.01568,0.38538,0.18922,0.085417
49.8,0.015724,0.38433,0.18873,0.085536
49.9,0.015768,0.38329,0.18824,0.085478
50,0.015812,0.38227,0.18776,0.08535
50.1,0.015855,0.38125,0.18729,0.085381
50.2,0.015899,0.38024,0.18682,0.085515
50.3,0.015942,0.37924,0.18635,0.085512
50.4,0.015985,0.37825,0.18589,0.085376
50.5,0.016028,0.37727,0.18543,0.08535
50.6,0.016071,0.37631,0.18498,0.085485
50.7,0.016113,0.37535,0.18453,0.085537
50.8,0.016156,0.3744,0.18409,0.085409
50.9,0.016198,0.37346,0.18365,0.085334
51,0.01624,0.37253,0.18321,0.085449
51.1,0.016281,0.3716,0.18278,0.085543
51.2,0.016323,0.37069,0.18236,0.085446
51.3,0.016364,0.36979,0.18194,0.085336
51.4,0.016405,0.36889,0.18152,0.085411
51.5,0.016446,0.36801,0.1811,0.085533
51.6,0.016487,0.36713,0.18069,0.085482
51.7,0.016527,0.36626,0.18029,0.085352
51.8,0.016568,0.3654,0.17989,0.085376
51.9,0.016608,0.36455,0.17949,0.08551
52,0.016648,0.36371,0.17909,0.085515
52.1,0.016687,0.36287,0.1787,0.085379
52.2,0.016727,0.36205,0.17832,0.085346
52.3,0.016766,0.36123,0.17794,0.085479
52.4,0.016805,0.36042,0.17756,0.085538
52.5,0.016844,0.35961,0.17718,0.085413
52.6,0.016883,0.35882,0.17681,0.085332
52.7,0.016921,0.35803,0.17645,0.085443
52.8,0.01696,0.35726,0.17608,0.085542
52.9,0.016998,0.35648,0.17572,0.08545
53,0.017036,0.35572,0.17536,0.085337
53.1,0.017073,0.35497,0.17501,0.085405
53.2,0.017111,0.35422,0.17466,0.08553
53.3,0.017148,0.35348,0.17432,0.085486
53.4,0.017185,0.35274,0.17397,0.085355
53.5,0.017222,0.35202,0.17363,0.08537
53.6,0.017259,0.3513,0.1733,0.085506
53.7,0.017295,0.35058,0.17297,0.085518
53.8,0.017331,0.34988,0.17264,0.085383
53.9,0.017367,0.34918,0.17231,0.085342
54,0.017403,0.34849,0.17199,0.085474
54.1,0.017439,0.34781,0.17167,0.085539
54.2,0.017474,0.34713,0.17135,0.085417
54.3,0.017509,0.34646,0.17104,0.085331
54.4,0.017544,0.34579,0.17073,0.085437
54.5,0.017579,0.34514,0.17042,0.08554
54.6,0.017614,0.34449,0.17012,0.085455
54.7,0.017648,0.34384,0.16981,0.085338
54.8,0.017682,0.3432,0.16952,0.0854
54.9,0.017716,0.34257,0.16922,0.085527
55,0.01775,0.34194,0.16893,0.085491
55.1,0.017784,0.34132,0.16864,0.085357
55.2,0.017817,0.34071,0.16835,0.085365
55.3,0.01785,0.3401,0.16807,0.085501
55.4,0.017883,0.3395,0.16779,0.085522
55.5,0.017916,0.33891,0.16751,0.085387
55.6,0.017948,0.33832,0.16723,0.085339
55.7,0.017981,0.33773,0.16696,0.085468
55.8,0.018013,0.33716,0.16669,0.085539
55.9,0.018045,0.33658,0.16642,0.085422
56,0.018076,0.33602,0.16616,0.085331
56.1,0.018108,0.33546,0.1659,0.085431
56.2,0.018139,0.3349,0.16564,0.085539
56.3,0.01817,0.33435,0.16538,0.085459
56.4,0.018201,0.33381,0.16513,0.085339
56.5,0.018232,0.33327,0.16488,0.085394
56.6,0.018263,0.33273,0.16463,0.085523
56.7,0.018293,0.33221,0.16438,0.085495
56.8,0.018323,0.33168,0.16413,0.08536
56.9,0.018353,0.33116,0.16389,0.085361
57,0.018383,0.33065,0.16365,0.085497
57.1,0.018412,0.33014,0.16342,0.085525
57.2,0.018442,0.32964,0.16318,0.085391
57.3,0.018471,0.32914,0.16295,0.085336
57.4,0.0185,0.32865,0.16272,0.085463
57.5,0.018528,0.32816,0.16249,0.08554
57.6,0.018557,0.32768,0.16226,0.085426
57.7,0.018585,0.3272,0.16204,0.085331
